period,item_id,name,query,title,url,brand_tier,cba_flag,category,in_stock,promo_flag,price_original,price_promo,price_final,unit_price_base,qty_base,expected_qty,cost_item_ae,substitution
2025-09,papel_higienico_best_4x30m,Papel higiénico hoja simple Best 4 x 30 m,PINNED,Papel Higiénico Hoja Simple Best 4 x 30 metros,https://supermercado.laanonimaonline.com/limpieza/papeles-y-bolsas/papel-higienico/papel-higienico-hoja-simple-best-4-x-30-metros/art_2955/,2da marca,no,Limpieza y hogar,True,True,305.0,2350.0,2350.0,2350.0,1.0,0.0,,
2025-09,papel_higienico_higienol_plus_4un,Papel higiénico Higienol Premium doble hoja 30 m 4 un,PINNED,Papel higiénico Higienol Premium doble hoja 30 m 4 un,https://supermercado.laanonimaonline.com/limpieza/papeles-y-bolsas/papel-higienico/papel-higienico-higienol-premium-doble-hoja-30-m-4-un/art_27318/,estándar,no,Limpieza y hogar,True,True,305.0,3738.46,3738.46,3738.46,1.0,0.0,,
2025-09,papel_higienico_premium_la_anonima_4x30m,Papel higiénico doble hoja Premium La Anónima 4 x 30 m,PINNED,Papel Higiénico Doble Hoja Premium La Anónima 4 x 30 metros,https://supermercado.laanonimaonline.com/limpieza/papeles/papel-higienico/papel-higienico-doble-hoja-premium-la-anonima-4-x-30-metros/art_1409/,2da marca,no,Limpieza y hogar,True,True,3850.0,3850.0,3850.0,3850.0,1.0,0.0,,
2025-09,papel_higienico_felpita_12un,Papel higiénico hoja simple Felpita 12 un,PINNED,Papel Higiénico Hoja Simple 30 m x 12 Un. Felpita x 36 m2,https://supermercado.laanonimaonline.com/limpieza/papeles-y-bolsas/papel-higienico/papel-higienico-hoja-simple-30-m-x-12-un-felpita-x-36-m2/art_26303/,estándar,no,Limpieza y hogar,True,True,5900.0,5900.0,5900.0,5900.0,1.0,0.0,,
2025-09,lavandina_ayudin_1l,Lavandina original Ayudín x 1 L,PINNED,Lavandina Original Ayudin x 1Lt.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/lavandina/lavandina-original-ayudin-x-1lt/art_2498/,estándar,no,Limpieza y hogar,True,True,1450.0,1300.0,1300.0,1300.0,1.0,0.0,,
2025-09,lavandina_ayudin_2l,Lavandina original Ayudín x 2 L,PINNED,Lavandina Original Ayudín x 2 Lt.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/lavandina/lavandina-original-ayud-1n-x-2-lt/art_28387/,estándar,no,Limpieza y hogar,True,True,5269.0,2500.0,2500.0,1250.0,2.0,0.0,,
2025-09,lavandina_gel_vim_700cc,Lavandina gel Vim x 700 cc,PINNED,Lavandina Gel Original Poder Desinfectante Vim x 700 cc.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/lavandina/lavandina-gel-original-poder-desinfectante-vim-x-700-cc/art_28306/,premium,no,Limpieza y hogar,True,True,2950.0,2950.0,2950.0,4214.285714285715,0.7,0.0,,
2025-09,lavandina_gel_odex_700cc,Lavandina gel Odex x 700 cc,PINNED,Lavandina Gel Original Odex x 700 cc.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/lavandina/lavandina-gel-original-odex-x-700-cc/art_17714/,estándar,no,Limpieza y hogar,True,True,5269.0,2000.0,2000.0,2857.1428571428573,0.7,0.0,,
2025-09,detergente_magistral_500cc,Detergente líquido Magistral limón x 500 cc,PINNED,Detergente Líquido Ultra Limón Magistral x 500 cc.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/detergentes-y-antigrasas/detergente-liquido-ultra-limon-magistral-x-500-cc/art_28086/,premium,no,Limpieza y hogar,True,True,4942.86,4150.0,4150.0,8300.0,0.5,0.0,,
2025-09,detergente_magistral_750cc,Detergente líquido Magistral limón x 750 cc,PINNED,Detergente Líquido Multiuso Limón Magistral x 750 cc.,https://supermercado.laanonimaonline.com/detergente-l-1quido-multiuso-lim-1n-magistral-x-750-cc/art_11841/,premium,no,Limpieza y hogar,True,True,291.0,291.0,291.0,388.0,0.75,0.0,,
2025-09,detergente_best_limon_300cc,Detergente líquido concentrado Best limón x 300 cc,PINNED,Detergente Líquido Concentrado Best Limón x 300 cc.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/detergentes-y-antigrasas/detergente-liquido-concentrado-best-limon-x-300-cc/art_6469/,2da marca,no,Limpieza y hogar,True,True,1550.0,1550.0,1550.0,5166.666666666667,0.3,0.0,,
2025-09,detergente_best_manzana_300cc,Detergente líquido concentrado Best manzana x 300 cc,PINNED,Detergente Liquido Concentrado Best Manzana x 300 cc.,https://supermercado.laanonimaonline.com/limpieza/detergente-liquido-concentrado-best-manzana-x-300-cc/art_6470/,2da marca,no,Limpieza y hogar,True,True,1550.0,1550.0,1550.0,5166.666666666667,0.3,0.0,,
2025-09,detergente_ecovita_doypack_450cc,Detergente líquido Ecovita doypack limón x 450 cc,PINNED,Detergente Líquido Ultra Limón Doy Pack Ecovita x 450 cc.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/detergente-liquido-ultra-limon-doy-pack-ecovita-x-450-cc/art_23067/,2da marca,no,Limpieza y hogar,True,True,1905.0,1905.0,1905.0,4233.333333333333,0.45,0.0,,
2025-09,detergente_cif_bioactive_1_25l,"Detergente líquido Cif Bioactive lima x 1,25 L",PINNED,"Detergente Líquido Bioactive Lima Cif x 1,25 Lt.",https://supermercado.laanonimaonline.com/limpieza/lavavajillas/detergente-liquido-bioactive-lima-cif-x-1-25-lt/art_29206/,premium,no,Limpieza y hogar,True,True,8450.0,8450.0,8450.0,6760.0,1.25,0.0,,
2025-09,limpiador_poett_1_8l_flores,"Limpiador desinfectante de pisos Poett flores de primavera x 1,8 L",PINNED,Limpiador Líquido Aromatizante Poett Flores de Primavera x 1.8 lts,https://supermercado.laanonimaonline.com/limpiador-desinfectante-de-pisos-poett-flores-de-primavera-x-1-8-l/art_12408/,estándar,no,Limpieza y hogar,True,True,3550.0,3550.0,3550.0,3550.0,1.0,0.0,,
2025-09,limpiador_poett_900ml_algodon,Limpiador Poett suavidad de algodón x 900 ml,PINNED,Limpiador Líquido Aromatizante Poett Suavidad de Algodón x 900 ml,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/pisos-y-superficies/limpiador-liquido-aromatizante-poett-suavidad-de-algodon-x-900-ml/art_12426/,estándar,no,Limpieza y hogar,True,True,2000.0,2000.0,2000.0,2222.222222222222,0.9,0.0,,
2025-09,limpiador_cremoso_mr_musculo_450cc,Limpiador cremoso Mr. Músculo lavanda x 450 cc,PINNED,Limpiador Cremoso Mr. Musculo Lavanda x 450 cc.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/vidrios-y-multiusos/limpiador-cremoso-mr-musculo-lavanda-x-450-cc/art_504/,premium,no,Limpieza y hogar,True,True,134.0,134.0,134.0,297.77777777777777,0.45,0.0,,
2025-09,limpiador_bano_mr_musculo_500cc,Limpiador de baño Mr. Músculo gatillo x 500 cc,PINNED,Limpiador Líquido Baño Mr. Musculo Gatillo x 500 cc.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/limpiadores-bano/limpiador-liquido-bano-mr-musculo-gatillo-x-500-cc/art_689/,premium,no,Limpieza y hogar,True,True,225.0,225.0,225.0,450.0,0.5,0.0,,
2025-09,jabon_polvo_skip_800g,Detergente en polvo Skip x 800 g,PINNED,Detergente en Polvo Skip x 800 g.,https://supermercado.laanonimaonline.com/limpieza/ropa/detergente-en-polvo-skip-x-800-g/art_16000/,premium,no,Limpieza y hogar,True,True,5.85,5.85,5.85,7.312499999999999,0.8,0.0,,
2025-09,jabon_polvo_ariel_800g,Jabón en polvo Ariel baja espuma x 800 g,PINNED,Jabón Polvo Baja Espuma Limpeza Profunda Ariel x 800 g.,https://supermercado.laanonimaonline.com/limpieza/ropa/jabon-polvo-baja-espuma-limpeza-profunda-ariel-x-800-g/art_29739/,premium,no,Limpieza y hogar,True,True,3550.0,3550.0,3550.0,4437.5,0.8,0.0,,
2025-09,jabon_polvo_ala_800g,Jabón en polvo Ala Ecolavado x 800 g,PINNED,Jabon Polvo Ecolavado Ae Ala x 800 g.,https://supermercado.laanonimaonline.com/limpieza/ropa/jabon-polvo-ecolavado-ae-ala-x-800-g/art_18309/,estándar,no,Limpieza y hogar,True,True,2850.0,2850.0,2850.0,3562.5,0.8,0.0,,
2025-09,suavizante_vivere_900cc,Suavizante Vivere clásico doypack x 900 cc,PINNED,Suavizante Clásico Doy Pack Vivere x 900 cc.,https://supermercado.laanonimaonline.com/limpieza/ropa/suavizantes/suavizante-clasico-doy-pack-vivere-x-900-cc/art_21680/,estándar,no,Limpieza y hogar,True,True,3350.0,3500.0,3500.0,3888.8888888888887,0.9,0.0,,
2025-09,suavizante_downy_500cc,Suavizante Downy concentrado brisa fresca x 500 cc,PINNED,Suavizante Concentrado Brisa Fresca Botella Downy x 500 cc.,https://supermercado.laanonimaonline.com/limpieza/ropa/suavizantes/suavizante-concentrado-brisa-fresca-botella-downy-x-500-cc/art_17861/,premium,no,Limpieza y hogar,True,True,8650.0,8650.0,8650.0,17300.0,0.5,0.0,,
2025-09,poett_alegra_tu_dia_1_8l,"Limpiador Poett Alegra tu Día x 1,8 L",PINNED,Limpiador Líquido Aromatizante Poett Alegra tu Día x 1.8 lts,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/limpiador-liquido-aromatizante-poett-alegra-tu-dia-x-1-8-lts/art_12436/,estándar,no,Limpieza y hogar,True,True,3550.0,3550.0,3550.0,3550.0,1.0,0.0,,
2025-09,lavandina_ayudin_lavanda_1l,Lavandina Ayudín Lavanda Triple Poder x 1 L,PINNED,Lavandina Lavanda Triple Poder Ayudín x 1 lt.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/lavandina/lavandina-lavanda-triple-poder-ayudin-x-1-lt/art_12438/,estándar,no,Limpieza y hogar,True,True,1450.0,1700.0,1700.0,1700.0,1.0,0.0,,
2025-09,harina000_1kg,Harina 000 1 kg,harina 000 1 kg,Iniciar Sesión,https://supermercado.laanonimaonline.com/ingresar/,,,,True,,,,,,1.0,1.0,,
2025-09,fideos_1kg,Fideos 1 kg,fideos tallarin 1 kg,Iniciar Sesión,https://supermercado.laanonimaonline.com/ingresar/,,,,True,,,,,,1.0,1.0,,
2025-09,yerba_1kg,Yerba mate 1 kg,yerba 1 kg,Iniciar Sesión,https://supermercado.laanonimaonline.com/ingresar/,,,,True,,,,,,1.0,1.0,,
2025-09,leche_1l,Leche 1 l,leche entera 1 l,Iniciar Sesión,https://supermercado.laanonimaonline.com/ingresar/,,,,True,,,,,,1.0,1.0,,
2025-09,manzana_1kg,Manzana 1 kg,manzana 1 kg,Iniciar Sesión,https://supermercado.laanonimaonline.com/ingresar/,,,,True,,,,,,1.0,1.0,,
